MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-8-21,86,74,61,59,55,49,78,58,37,30.22,29.99,29.87,10,9,4,15,5,20,T,2,Rain-Thunderstorm,222
2012-8-22,74,66,58,61,57,53,93,73,53,30.15,29.98,29.89,10,10,5,22,8,28,0.32,5,Rain-Thunderstorm,198
2012-8-23,76,68,59,60,56,52,93,70,46,30.13,29.93,29.87,10,10,10,15,5,21,T,4,,198
2012-8-24,84,70,56,61,55,50,80,62,43,30.07,29.92,29.82,10,10,10,16,5,23,T,1,Rain-Thunderstorm,201
2012-8-25,85,70,54,57,51,45,83,54,25,30.09,29.92,29.80,10,10,10,20,4,24,0.00,1,Rain-Thunderstorm,150
2012-8-26,86,71,55,56,51,48,86,59,31,30.14,29.92,29.85,10,10,10,21,6,30,0.00,0,,203
2012-8-27,87,71,54,55,50,48,80,53,25,30.27,30.00,29.94,10,10,10,20,6,25,0.00,0,,185
2012-8-28,90,72,53,56,49,44,77,51,24,30.25,30.00,29.93,10,10,10,20,6,28,0.00,0,,210
2012-8-29,91,74,57,55,48,43,72,46,19,30.19,29.97,29.83,10,10,10,20,3,25,0.00,1,Rain-Thunderstorm,223
2012-8-30,88,72,56,55,47,41,72,46,20,30.04,29.87,29.78,10,10,10,21,6,28,0.00,1,,178
2012-8-31,77,69,61,61,53,47,84,64,44,30.19,29.94,29.85,10,10,10,22,6,29,0.09,2,Rain-Thunderstorm,200
2012-9-1,83,70,56,57,52,44,84,55,26,29.97,29.93,29.87,10,10,10,23,9,33,0.00,0,,197
2012-9-2,85,68,51,50,43,31,83,53,22,30.21,29.97,29.91,10,10,10,20,6,28,0.00,1,,182
2012-9-3,87,69,50,49,40,35,71,45,18,30.05,29.99,29.94,10,10,10,16,5,23,0.00,0,,187
2012-9-4,85,69,53,53,45,38,61,42,23,30.25,30.03,29.96,10,10,9,24,4,32,0.07,1,Rain-Thunderstorm,151
2012-9-5,88,69,50,52,45,26,83,48,13,30.08,29.98,29.91,10,10,10,17,3,24,0.00,0,,186
2012-9-6,84,70,55,52,47,41,72,51,29,30.13,29.93,29.88,10,10,10,18,7,25,0.00,1,,207
2012-9-7,87,70,52,54,48,39,86,55,23,30.10,30.02,29.96,10,10,9,15,5,20,0.00,1,,2
2012-9-8,86,68,50,43,36,29,63,39,14,30.29,30.09,29.99,10,10,10,14,4,18,0.00,0,,20
2012-9-9,88,67,45,40,34,28,58,37,16,30.26,30.01,29.91,10,10,10,16,4,22,0.00,1,,178
2012-9-10,81,68,55,53,47,33,60,43,26,30.16,29.92,29.84,10,10,10,21,9,25,0.00,0,,211
2012-9-11,68,62,55,56,55,52,100,82,63,30.17,29.99,29.90,10,9,2,16,6,22,0.49,6,Rain,215
2012-9-12,76,65,54,56,45,27,100,64,27,30.23,30.10,30.02,10,10,6,18,8,43,0.10,4,Rain,359
2012-9-13,79,60,40,38,31,23,70,42,14,30.34,30.26,30.19,10,10,10,8,2,10,0.00,0,,13
2012-9-14,81,61,41,38,33,27,73,44,15,30.32,30.22,30.14,10,10,10,7,1,13,0.00,0,,153
2012-9-15,84,65,46,43,35,29,66,40,14,30.21,30.13,30.06,10,10,10,9,2,13,0.00,0,,185
2012-9-16,81,63,45,44,32,28,61,38,15,30.13,30.05,29.97,10,10,10,17,4,24,0.00,0,,199
2012-9-17,81,64,46,36,29,20,56,36,15,30.19,30.02,29.95,10,10,10,16,7,21,0.00,0,,39
2012-9-18,81,59,36,28,24,18,59,34,9,30.19,30.11,30.06,10,10,10,8,2,12,0.00,0,,352
2012-9-19,83,60,37,35,26,18,64,37,9,30.20,30.09,30.02,10,10,10,9,2,13,0.00,0,,153
2012-9-20,85,64,42,33,27,22,53,32,11,30.26,30.07,29.99,10,10,10,13,3,15,0.00,0,,26
2012-9-21,85,64,42,33,27,19,57,34,10,30.13,30.03,29.97,10,10,10,10,3,14,0.00,0,,94
2012-9-22,85,64,42,34,30,23,53,34,14,30.23,30.02,29.97,10,10,10,22,4,28,0.00,0,,203
2012-9-23,81,68,55,39,36,32,51,36,21,30.04,29.99,29.94,10,10,10,22,9,29,0.00,0,,183
2012-9-24,76,64,51,48,41,34,50,38,25,30.17,29.98,29.82,10,10,7,25,8,35,0.00,4,Rain-Thunderstorm,155
2012-9-25,68,58,47,48,44,40,100,68,35,30.10,29.97,29.85,10,10,10,16,5,20,0.04,4,Rain,358
2012-9-26,73,55,36,43,40,36,92,61,29,30.11,30.01,29.95,10,10,10,12,4,16,0.00,0,,11
2012-9-27,76,58,39,42,39,35,92,58,23,30.12,30.05,29.99,10,10,10,9,2,13,0.00,0,,38
2012-9-28,79,60,40,41,33,23,82,48,13,30.09,30.00,29.93,10,10,10,9,2,13,0.00,0,,60
2012-9-29,82,61,39,35,31,25,67,40,13,30.11,30.05,29.99,10,10,10,15,3,17,0.00,0,,296
2012-9-30,83,62,41,36,30,26,62,38,13,30.19,30.13,30.09,10,10,10,18,3,29,0.00,0,,29
2012-10-1,83,61,39,33,29,24,62,38,13,30.22,30.12,30.04,10,10,10,12,3,17,0.00,0,,33
2012-10-2,84,61,37,30,27,19,64,37,10,30.09,29.98,29.88,10,10,10,15,3,20,0.00,0,,260
2012-10-3,85,65,45,32,26,22,49,30,11,29.96,29.91,29.85,10,10,10,21,8,25,0.00,0,,198
2012-10-4,79,61,43,29,25,14,42,28,13,30.04,29.97,29.91,10,10,10,20,6,26,0.00,0,,200
2012-10-5,75,59,42,32,27,20,58,38,17,30.07,29.99,29.91,10,10,10,12,5,17,0.00,0,,270
2012-10-6,71,54,36,21,17,14,40,26,12,30.09,30.01,29.93,10,10,10,10,4,15,0.00,0,,339
2012-10-7,70,49,28,18,13,9,51,31,10,30.13,30.05,29.98,10,10,10,10,2,13,0.00,0,,330
2012-10-8,74,54,33,28,22,14,48,32,16,30.05,29.96,29.90,10,10,10,17,5,24,0.00,0,,194
2012-10-9,76,58,39,36,30,25,60,38,15,30.00,29.92,29.87,10,10,10,17,7,23,0.00,0,,195
2012-10-10,73,59,45,42,36,31,60,45,29,30.00,29.92,29.85,10,10,10,20,6,26,0.00,1,,196
2012-10-11,68,55,42,48,40,33,70,49,27,30.02,29.90,29.84,10,10,2,24,8,31,0.00,4,Rain-Thunderstorm,117
2012-10-12,49,45,40,46,41,33,93,77,60,30.10,29.98,29.81,10,8,2,33,10,44,0.59,8,Rain-Thunderstorm,212
2012-10-13,64,51,38,45,41,37,100,72,43,30.26,30.16,30.05,10,8,0,12,4,15,0.04,3,Fog-Rain,210
2012-10-14,67,51,35,42,38,35,92,63,34,30.33,30.24,30.17,10,10,10,7,2,26,0.00,0,,52
2012-10-15,73,54,34,40,35,28,92,57,22,30.14,30.06,29.99,10,10,10,10,3,14,0.00,0,,167
2012-10-16,75,56,37,41,37,33,85,54,23,30.00,29.90,29.79,10,10,10,15,4,20,0.00,0,,210
2012-10-17,64,50,36,42,23,14,71,44,16,30.16,30.05,29.89,10,10,10,14,8,20,0.00,0,,360
2012-10-18,69,49,28,23,19,14,69,42,14,30.27,30.19,30.13,10,10,10,12,1,16,0.00,0,,310
2012-10-19,74,51,28,29,26,21,75,45,14,30.18,30.04,29.89,10,10,10,8,2,10,0.00,0,,154
2012-10-20,73,55,37,33,24,19,60,37,14,29.89,29.78,29.69,10,10,10,24,9,31,0.00,0,,188
2012-10-21,69,59,48,42,37,26,59,46,32,29.75,29.71,29.68,10,10,10,28,13,37,0.00,0,,205
2012-10-22,65,59,53,42,37,33,66,50,34,29.71,29.68,29.63,10,10,10,36,19,49,0.00,2,,198
2012-10-23,64,57,49,34,25,18,50,33,16,29.75,29.70,29.65,10,10,10,31,21,44,0.00,0,,209
2012-10-24,53,42,30,30,27,23,82,59,36,30.11,29.90,29.73,10,10,10,21,4,28,0.00,2,,277
2012-10-25,53,36,19,24,21,14,96,59,22,30.31,30.18,30.09,10,10,10,15,2,21,0.00,0,,14
2012-10-26,52,35,18,20,15,10,84,52,19,30.44,30.31,30.20,10,10,10,7,3,16,0.00,0,,40
2012-10-27,63,42,21,21,16,13,68,42,16,30.22,30.15,30.09,10,10,10,10,3,13,0.00,0,,352
2012-10-28,68,47,25,24,22,20,69,43,16,30.19,30.11,30.03,10,10,10,6,1,9,0.00,0,,156
2012-10-29,71,50,28,27,22,19,69,42,14,30.21,30.13,30.08,10,10,10,8,1,10,0.00,0,,197
2012-10-30,73,53,32,28,24,22,64,41,17,30.19,30.12,30.05,10,10,10,9,1,14,0.00,0,,190
2012-10-31,73,52,30,27,20,13,69,40,11,30.14,30.06,29.98,10,10,10,20,5,26,0.00,0,,214
2012-11-1,66,55,44,20,17,12,37,25,12,29.98,29.95,29.91,10,10,10,21,10,25,0.00,0,,190
2012-11-2,65,46,26,21,19,17,63,40,16,30.10,30.03,29.96,10,10,10,7,2,10,0.00,0,,11
2012-11-3,66,46,26,23,21,19,68,42,16,30.23,30.16,30.07,10,10,10,8,2,9,0.00,0,,24
2012-11-4,68,47,25,28,23,18,69,45,20,30.35,30.29,30.22,10,10,10,15,4,18,0.00,0,,10
2012-11-5,68,49,30,32,28,24,72,48,24,30.40,30.32,30.24,10,10,10,13,3,17,0.00,0,,32
2012-11-6,69,49,28,33,28,24,78,51,23,30.35,30.24,30.16,10,10,10,6,2,12,0.29,0,,143
2012-11-7,71,51,30,29,24,17,78,47,16,30.15,30.04,29.86,10,10,10,18,6,24,0.00,0,,210
2012-11-8,65,51,37,41,26,20,71,46,20,29.89,29.74,29.62,10,9,3,31,15,45,0.03,3,Rain,198
2012-11-9,51,44,37,43,35,26,86,76,66,29.71,29.59,29.49,10,10,6,37,20,48,0.21,7,Rain-Snow-Thunderstorm,207
2012-11-10,36,31,25,26,23,14,92,70,47,30.06,29.78,29.64,10,6,0,25,9,33,0.09,6,Fog-Snow,228
2012-11-11,35,25,14,20,14,10,92,64,35,30.50,30.32,30.05,10,10,10,14,4,20,0.00,2,,29
2012-11-12,47,29,11,21,14,8,88,57,25,30.53,30.43,30.34,10,10,10,8,2,10,0.00,0,,117
2012-11-13,52,34,15,25,19,13,84,56,28,30.42,30.33,30.25,10,10,10,8,2,8,0.00,0,,55
2012-11-14,59,39,18,25,18,14,88,54,19,30.31,30.22,30.12,10,10,10,16,3,23,0.00,0,,184
2012-11-15,55,38,20,29,22,16,75,50,24,30.29,30.21,30.13,10,10,9,8,1,21,0.00,0,,351
2012-11-16,58,48,37,36,27,15,70,49,28,30.09,30.05,30.01,10,10,10,23,8,30,T,6,,227
2012-11-17,56,45,33,43,36,30,82,67,51,30.10,30.01,29.96,10,10,10,24,10,32,T,4,Rain,207
2012-11-18,55,46,37,38,33,27,85,62,38,30.15,30.05,29.96,10,10,10,21,9,28,0.00,1,,202
2012-11-19,57,43,28,35,29,25,85,60,35,30.27,30.22,30.15,10,10,10,18,6,24,0.00,0,,206
2012-11-20,61,44,26,30,25,21,85,55,25,30.27,30.16,30.06,10,10,7,22,7,28,0.00,0,,191
2012-11-21,61,44,27,25,22,19,69,45,20,30.11,30.03,29.96,10,10,10,22,9,28,0.00,0,,198
2012-11-22,55,40,25,29,25,19,75,55,35,30.46,30.29,30.07,10,10,10,16,4,20,0.00,0,,338
2012-11-23,54,38,22,28,23,18,92,62,32,30.54,30.43,30.34,10,10,10,7,2,13,0.00,0,,126
2012-11-24,65,44,22,23,17,13,81,48,15,30.36,30.21,30.04,10,10,10,12,4,15,0.00,0,,180
2012-11-25,64,45,26,21,17,12,55,36,16,30.07,29.98,29.89,10,10,10,14,6,17,0.00,0,,199
2012-11-26,55,39,22,23,20,17,77,53,28,30.28,30.18,30.03,10,10,10,7,2,8,0.00,0,,108
2012-11-27,62,40,18,21,18,15,84,51,17,30.35,30.26,30.19,10,10,10,21,4,26,0.00,0,,204
2012-11-28,62,46,29,27,22,18,59,42,25,30.21,30.11,30.02,10,9,2,24,10,36,0.00,0,,191
2012-11-29,56,44,32,34,29,22,64,51,38,30.12,30.07,30.04,10,10,10,22,9,29,0.00,1,,199
2012-11-30,52,46,39,36,35,32,79,65,50,30.02,29.98,29.94,10,10,10,26,13,37,0.00,1,,219
2012-12-1,54,43,32,37,34,30,89,70,50,30.09,30.04,30.00,10,10,10,24,7,31,0.00,0,,222
2012-12-2,54,43,31,38,34,28,85,68,50,30.03,29.92,29.83,10,10,10,31,13,46,0.00,2,,192
2012-12-3,53,42,30,39,34,28,96,73,50,30.27,30.11,29.93,10,10,10,16,3,21,T,3,,329
2012-12-4,61,45,29,34,30,27,92,62,32,30.36,30.27,30.21,10,10,10,16,5,22,0.00,1,,168
2012-12-5,62,46,29,28,26,23,72,48,23,30.19,30.07,29.97,10,10,10,20,8,25,0.00,3,,196
2012-12-6,56,47,37,39,33,26,85,64,43,29.98,29.94,29.86,10,10,10,9,3,12,T,4,Rain,107
2012-12-7,50,37,24,32,27,20,92,66,39,30.09,30.02,29.92,10,10,10,10,4,13,0.00,2,,18
2012-12-8,54,39,23,19,14,10,81,50,19,30.01,29.94,29.87,10,10,10,17,7,23,0.00,0,,234
2012-12-9,34,23,12,20,12,7,84,61,38,30.40,30.23,30.01,10,10,10,22,9,30,T,2,,12
2012-12-10,46,28,9,19,12,5,83,58,33,30.37,30.27,30.17,10,10,10,8,2,12,0.00,0,,52
2012-12-11,49,32,14,20,16,11,81,55,29,30.21,30.07,29.88,10,10,10,18,6,24,0.00,0,,202
2012-12-12,51,42,33,16,14,11,44,34,23,29.84,29.78,29.73,10,10,10,29,16,41,0.00,0,,203
2012-12-13,50,45,39,32,19,10,37,30,22,29.78,29.74,29.68,10,10,4,31,17,41,0.00,3,Snow,188
2012-12-14,39,35,30,35,31,25,100,86,72,29.84,29.66,29.52,10,9,2,23,10,31,T,8,Rain-Snow,216
2012-12-15,36,32,28,31,28,23,92,85,78,29.92,29.83,29.78,10,6,0,18,6,22,0.04,8,Fog-Snow,224
2012-12-16,35,30,25,28,25,21,92,81,69,30.07,29.99,29.89,10,10,10,15,7,21,0.00,5,,203
2012-12-17,41,34,26,32,28,23,89,80,70,30.05,29.97,29.86,10,10,10,24,12,33,0.00,3,,213
2012-12-18,43,36,29,34,27,18,96,85,73,29.85,29.67,29.53,10,5,0,24,12,37,0.03,7,Fog-Rain-Snow,302
2012-12-19,22,10,-2,18,6,-8,91,77,62,30.60,30.17,29.71,10,8,1,14,7,18,0.04,2,Snow,6
2012-12-20,27,9,-10,16,3,-13,91,76,61,30.64,30.51,30.37,10,10,10,8,1,9,0.00,0,,108
2012-12-21,39,21,2,19,9,0,80,59,37,30.40,30.24,30.16,10,10,10,22,7,29,0.00,0,,135
2012-12-22,42,28,13,20,14,4,73,54,34,30.16,30.06,29.94,10,10,10,25,11,35,0.00,0,,209
2012-12-23,42,30,18,29,23,15,68,59,49,30.12,30.01,29.90,10,10,10,20,8,25,0.00,2,,219
2012-12-24,39,34,29,31,25,4,92,73,54,30.17,29.87,29.76,10,6,0,35,10,44,0.11,7,Fog-Snow,262
2012-12-25,31,17,3,14,9,-1,92,74,55,30.34,30.20,29.93,10,10,10,15,4,20,0.00,1,,14
2012-12-26,31,27,23,25,20,8,92,67,42,29.88,29.77,29.72,10,8,1,24,12,31,T,7,Snow,210
2012-12-27,32,26,20,23,20,16,88,79,69,30.10,29.89,29.77,10,8,2,15,5,18,T,7,Snow,357
2012-12-28,31,19,6,17,12,5,96,72,47,30.29,30.21,30.10,10,10,10,9,3,13,0.01,2,,41
2012-12-29,35,23,10,16,10,6,84,61,38,30.25,30.15,30.01,10,10,10,12,3,15,0.00,2,,57
2012-12-30,25,19,13,21,16,8,91,76,60,30.04,29.93,29.85,10,4,0,10,3,15,0.11,8,Fog-Snow,348
2012-12-31,24,12,0,16,8,-3,92,79,65,30.40,30.11,29.94,10,6,2,10,3,21,T,5,Snow,20
2013-1-1,24,8,-9,12,0,-14,88,72,55,30.57,30.48,30.37,10,10,9,9,2,10,0.00,0,,17
2013-1-2,24,10,-5,11,1,-10,87,71,55,30.55,30.50,30.42,10,10,8,9,3,12,0.00,0,,144
2013-1-3,21,6,-10,7,-1,-14,91,71,51,30.63,30.56,30.47,10,10,7,7,2,8,0.00,0,,68
2013-1-4,23,7,-9,7,-2,-13,87,70,52,30.60,30.51,30.29,10,8,2,7,3,8,0.00,0,,42
2013-1-5,27,10,-8,8,-1,-13,87,67,46,30.64,30.54,30.42,10,8,4,7,2,8,0.00,0,,44
2013-1-6,43,22,1,15,7,-1,86,58,29,30.36,30.19,30.04,10,10,8,17,5,25,0.00,0,,66
2013-1-7,30,17,3,11,6,-1,80,61,42,30.31,30.22,30.02,10,10,7,9,3,10,0.00,0,,217
2013-1-8,38,21,4,24,12,1,87,68,49,30.45,30.35,30.25,10,10,8,9,2,12,0.00,0,,49
2013-1-9,44,26,8,24,14,5,91,67,43,30.43,30.25,29.89,10,7,0,22,6,37,0.00,1,Fog,79
2013-1-10,43,32,20,27,21,14,92,64,36,29.86,29.62,29.49,10,8,0,37,18,47,0.18,5,Fog-Snow,211
2013-1-11,25,13,1,12,5,-2,80,61,42,30.06,29.89,29.67,10,9,3,14,5,17,T,5,Snow,199
2013-1-12,20,6,-9,7,-3,-15,86,70,54,30.27,30.15,30.04,10,10,6,9,3,12,0.00,2,,64
2013-1-13,16,2,-13,2,-7,-17,95,74,53,30.35,30.27,30.18,10,10,10,15,5,20,0.00,1,,28
2013-1-14,12,-2,-16,-1,-11,-22,79,69,58,30.62,30.49,30.34,10,10,10,14,4,17,0.00,0,,27
2013-1-15,23,6,-11,9,-3,-15,80,64,47,30.73,30.63,30.32,10,10,10,20,5,26,0.00,1,,20
2013-1-16,32,20,7,19,9,3,84,69,54,30.71,30.63,30.48,10,10,10,10,4,15,0.00,1,,33
2013-1-17,31,16,0,14,7,-3,87,68,49,30.75,30.64,30.55,10,10,8,7,1,9,0.00,0,,123
2013-1-18,27,11,-5,14,2,-8,87,71,55,30.66,30.57,30.41,10,9,5,8,3,9,T,1,Snow,46
2013-1-19,32,15,-3,15,4,-4,88,71,53,30.67,30.57,30.37,10,8,4,6,3,7,0.00,1,,52
2013-1-20,33,16,-1,14,6,-4,96,70,43,30.61,30.53,30.45,10,9,5,7,2,8,0.00,0,,55
2013-1-21,35,16,-3,15,6,-8,87,64,41,30.62,30.52,30.45,10,9,6,7,2,7,0.00,0,,68
2013-1-22,39,21,3,16,10,-1,88,64,40,30.55,30.44,30.35,10,10,7,10,2,17,0.00,0,,67
2013-1-23,53,31,9,23,15,8,84,56,27,30.39,30.31,30.17,10,10,10,15,5,20,0.00,0,,184
2013-1-24,48,44,39,40,31,19,93,64,34,30.26,30.20,30.11,10,9,4,15,6,20,0.05,7,Rain,199
2013-1-25,47,40,32,38,35,31,100,86,71,30.28,30.22,30.10,10,5,0,8,2,9,0.00,7,Fog,1
2013-1-26,40,37,33,38,35,33,100,95,89,30.06,29.91,29.82,10,4,0,9,2,12,0.28,8,Fog-Rain,194
2013-1-27,48,39,29,37,33,27,100,75,49,29.90,29.81,29.69,10,7,0,32,11,44,0.32,7,Fog-Rain-Snow,210
2013-1-28,29,17,4,27,18,2,100,80,60,30.12,29.90,29.80,10,5,1,16,7,20,0.14,7,Snow,357
2013-1-29,33,17,0,23,14,-1,87,73,58,30.27,30.13,30.06,10,10,9,13,3,16,0.00,6,Snow,4
2013-1-30,45,29,12,27,19,8,92,69,45,30.36,30.31,30.25,10,10,10,8,2,9,0.00,0,,120
2013-1-31,49,34,18,27,22,16,92,65,38,30.40,30.32,30.26,10,10,9,13,4,16,0.00,0,,53
2013-2-1,50,35,20,28,23,18,92,66,39,30.39,30.31,30.25,10,10,10,9,3,12,0.00,0,,227
2013-2-2,43,33,23,28,23,19,88,65,41,30.46,30.39,30.33,10,10,10,7,1,7,0.00,0,,315
2013-2-3,51,39,27,30,27,22,85,62,39,30.28,30.18,30.05,10,10,10,9,3,12,0.00,3,,342
2013-2-4,51,36,20,26,22,17,88,60,32,30.23,30.16,30.09,10,10,10,9,2,14,0.00,0,,21
2013-2-5,57,40,22,24,21,17,88,55,22,30.12,30.02,29.87,10,10,10,20,4,25,0.00,0,,194
2013-2-6,50,41,31,26,23,21,69,55,41,30.14,29.96,29.81,10,10,10,17,6,23,0.00,1,,9
2013-2-7,50,33,16,22,19,13,88,59,29,30.21,30.04,29.80,10,10,10,23,7,31,0.00,0,,194
2013-2-8,41,32,22,30,23,13,82,60,37,29.78,29.65,29.57,10,7,0,35,16,47,0.10,5,Fog-Snow,203
